title,dateAdded,salary,owner,categories,employmentType,customText6
job_43688,28/11/2023,80000.0,Skelia,frontend,temporary,junior
job_43689,26/12/2023,40000.0,Clearmove,designer,temporary,principal
job_43690,21/12/2023,40000.0,Inventify,data_scientist,temporary,principal
job_43691,11/11/2023,80000.0,Capital Recruiters,ml_engineer,permanent,principal
job_43692,25/12/2023,40000.0,Sure Lock & Key,designer,freelance,principal
job_43693,21/10/2023,40000.0,Speed To Lead,software_engineer,permanent,senior
job_43694,09/11/2023,105000.0,SE Ranking,backend,freelance,senior
job_43695,08/10/2023,60000.0,Fluxon,software_engineer,temporary,senior
job_43696,13/11/2023,,Lionwood.software,fullstack,permanent,lead
job_43697,07/11/2023,40000.0,Adoriasoft,fullstack,permanent,mid
job_43698,20/11/2023,135000.0,Overonix Technologies,designer,permanent,lead
job_43699,10/12/2023,,Gismart,devops,contract,junior
job_43700,24/10/2023,,LITSLINK,software_engineer,temporary,principal
job_43701,18/11/2023,,Flyer One Ventures,designer,contract,entry
job_43702,30/11/2023,105000.0,LeanyLabs,ml_engineer,temporary,lead
job_43703,02/12/2023,40000.0,Atlas Recruiting,fullstack,permanent,junior
job_43704,31/12/2023,,Dev-Pro Talent,software_engineer,freelance,senior
job_43705,01/12/2023,105000.0,agrolabs.io,software_engineer,permanent,senior
job_43706,11/11/2023,60000.0,Centum-D,product_manager,temporary,entry
job_43707,25/12/2023,60000.0,KindGeek,qa_engineer,contract,junior
job_43708,08/11/2023,60000.0,KindGeek,qa_engineer,contract,mid
job_43709,19/11/2023,,Dev.Pro,fullstack,contract,principal
job_43710,13/10/2023,105000.0,Astound Commerce,designer,freelance,mid
job_43711,27/10/2023,40000.0,Life Vision,designer,permanent,senior
job_43712,19/11/2023,40000.0,3DLook,ml_engineer,contract,senior
job_43713,09/11/2023,135000.0,ITExpert,fullstack,permanent,junior
job_43714,25/10/2023,40000.0,GGIT,ml_engineer,contract,senior
job_43715,27/12/2023,60000.0,smartercontact.com,product_manager,freelance,junior
job_43716,31/12/2023,40000.0,Creative Propulsion Labs,fullstack,permanent,senior
job_43717,05/10/2023,,FlexMade,frontend,freelance,mid
job_43718,18/12/2023,80000.0,Rebbix,product_manager,permanent,entry
job_43719,06/10/2023,135000.0,SD Solutions,product_manager,permanent,junior
job_43720,19/12/2023,80000.0,Amach Software,data_scientist,contract,lead
job_43721,11/12/2023,60000.0,KeyToTech,fullstack,permanent,mid
job_43722,21/11/2023,,Add Talent Solutions,ml_engineer,temporary,principal
job_43723,26/11/2023,135000.0,Calystral Games GmbH,product_manager,permanent,entry
job_43724,14/10/2023,,United Software,devops,freelance,entry
job_43725,18/11/2023,,Zelh,devops,permanent,senior
job_43726,07/11/2023,60000.0,Quant Technologies,designer,contract,lead
job_43727,28/10/2023,,RBI UDC,fullstack,contract,mid
job_43728,30/12/2023,105000.0,Make it in Ukraine,fullstack,temporary,junior
job_43729,27/11/2023,135000.0,United Software,ml_engineer,contract,junior
job_43730,04/12/2023,80000.0,Wattum,frontend,temporary,entry
job_43731,05/10/2023,105000.0,Shopping Cart Elite,backend,freelance,lead
job_43732,18/12/2023,,ITExpert,backend,temporary,lead
job_43733,20/11/2023,60000.0,Animo,backend,permanent,principal
job_43734,04/12/2023,40000.0,Dev-Pro Talent,product_manager,temporary,principal
job_43735,17/12/2023,80000.0,Mhunt,designer,permanent,entry
job_43736,05/12/2023,,PEREVAGA TEHNOLOGY,qa_engineer,freelance,principal
job_43737,31/10/2023,60000.0,Iamdigital,fullstack,permanent,lead
job_43738,21/10/2023,105000.0,Cybercube,fullstack,contract,lead
job_43739,14/10/2023,60000.0,PeopleForce,ml_engineer,permanent,lead
job_43740,03/11/2023,80000.0,Codeware.Digital,data_scientist,contract,junior
job_43741,04/11/2023,80000.0,QArea,backend,freelance,mid
job_43742,28/11/2023,105000.0,IT Web Studio,fullstack,permanent,entry
job_43743,29/10/2023,80000.0,INSART,designer,contract,lead
job_43744,09/11/2023,80000.0,Студия HR решений,designer,permanent,entry
job_43745,14/12/2023,105000.0,OnApp,frontend,temporary,lead
job_43746,26/11/2023,60000.0,CEX.IO,designer,permanent,junior
job_43747,03/11/2023,105000.0,CityFALCON,devops,freelance,mid
job_43748,09/12/2023,135000.0,Geniusee,data_scientist,permanent,entry
job_43749,17/10/2023,40000.0,Eleken,devops,permanent,mid
job_43750,27/10/2023,135000.0,WhiteBIT,designer,temporary,mid
job_43751,16/10/2023,60000.0,Vakoms,qa_engineer,permanent,senior
job_43752,16/12/2023,105000.0,Mobilunity,product_manager,contract,entry
job_43753,15/12/2023,105000.0,Kindgeek,designer,freelance,junior
job_43754,23/12/2023,,DB Best Technologies,data_scientist,contract,senior
job_43755,05/12/2023,60000.0,Valor Software,fullstack,permanent,entry
job_43756,26/10/2023,40000.0,ITernal Group,designer,contract,senior
job_43757,19/11/2023,105000.0,Zfort Group,frontend,permanent,lead
job_43758,15/10/2023,40000.0,IT Delight,frontend,permanent,entry
job_43759,05/11/2023,80000.0,Qarea,data_scientist,permanent,mid
job_43760,24/11/2023,80000.0,Centum-d,devops,contract,principal
job_43761,12/11/2023,135000.0,eTeam,ml_engineer,permanent,lead
job_43762,05/12/2023,80000.0,NewGMedia,software_engineer,permanent,lead
job_43763,28/12/2023,,4ire Lab,backend,temporary,senior
job_43764,02/12/2023,135000.0,AboutHR,fullstack,contract,mid
job_43765,24/12/2023,135000.0,bART Solutions,backend,permanent,junior
job_43766,25/10/2023,135000.0,Bato,qa_engineer,permanent,senior
job_43767,14/12/2023,60000.0,payop.com,software_engineer,permanent,junior
job_43768,26/11/2023,60000.0,Thinksoft,software_engineer,freelance,senior
job_43769,28/12/2023,,Inquire,software_engineer,freelance,junior
job_43770,05/11/2023,105000.0,StartupCraft,data_scientist,temporary,lead
job_43771,03/12/2023,40000.0,Lynksen,backend,temporary,principal
job_43772,25/11/2023,,SeaRates,software_engineer,contract,senior
job_43773,06/11/2023,105000.0,Newsoft,fullstack,freelance,entry
job_43774,29/12/2023,40000.0,DMM Solutions,product_manager,freelance,junior
job_43775,24/12/2023,,Newsoft,designer,temporary,junior
job_43776,18/10/2023,135000.0,Encomage,product_manager,contract,senior
job_43777,18/10/2023,135000.0,Tateeda,data_scientist,permanent,senior
job_43778,13/11/2023,40000.0,Window Repair NYC,ml_engineer,permanent,entry
job_43779,30/10/2023,105000.0,Wildix,qa_engineer,freelance,senior
job_43780,22/12/2023,40000.0,Provectus,devops,contract,entry
job_43781,28/11/2023,40000.0,Releven,software_engineer,temporary,entry
job_43782,12/12/2023,40000.0,Agiliway,qa_engineer,temporary,lead
job_43783,26/10/2023,80000.0,PLVision,fullstack,contract,lead
job_43784,21/12/2023,80000.0,Vakoms,devops,contract,mid
job_43785,17/10/2023,60000.0,Dragon's Lake Entertainment,qa_engineer,temporary,lead
job_43786,11/11/2023,105000.0,qamadness.com,devops,temporary,mid
job_43787,04/11/2023,,YozmaTech,frontend,contract,junior
job_43788,20/10/2023,60000.0,Fulcrum,data_scientist,temporary,senior
job_43789,20/11/2023,135000.0,"Smart Tek Solutions and Services, LLC",qa_engineer,freelance,junior
job_43790,29/12/2023,40000.0,Apriorit,data_scientist,temporary,principal
job_43791,28/10/2023,60000.0,Skelia,frontend,freelance,junior
job_43792,14/10/2023,135000.0,Welltech,devops,temporary,entry
job_43793,11/11/2023,,Sigma Software Group,backend,contract,junior
job_43794,11/11/2023,135000.0,WhiteBIT,ml_engineer,contract,lead
job_43795,26/10/2023,60000.0,It-Rex,devops,temporary,principal
job_43796,31/10/2023,40000.0,Newsoft,product_manager,permanent,lead
job_43797,17/11/2023,40000.0,Somplo,software_engineer,contract,mid
job_43798,12/11/2023,80000.0,LoopMe,frontend,temporary,junior
job_43799,26/10/2023,105000.0,Tom Horn Gaming,data_scientist,freelance,mid
job_43800,01/11/2023,,PSR,software_engineer,permanent,principal
job_43801,15/12/2023,80000.0,InspireX,frontend,freelance,principal
job_43802,08/10/2023,80000.0,gb.solutions,ml_engineer,contract,mid
job_43803,10/12/2023,60000.0,Diceus,frontend,freelance,senior
job_43804,08/10/2023,135000.0,Xenoss,designer,permanent,mid
job_43805,29/12/2023,40000.0,Room 8 Studio,backend,permanent,junior
job_43806,29/12/2023,105000.0,N-iX,devops,freelance,entry
job_43807,15/12/2023,80000.0,GlobalLogic,qa_engineer,contract,lead
job_43808,28/10/2023,60000.0,Depositphotos,fullstack,permanent,mid
job_43809,13/10/2023,105000.0,CNA International,data_scientist,contract,principal
job_43810,04/10/2023,60000.0,Ultimatech,designer,contract,lead
job_43811,25/10/2023,135000.0,iTalentify,qa_engineer,freelance,mid
job_43812,03/11/2023,40000.0,YayPay by Quadient,software_engineer,permanent,mid
job_43813,15/10/2023,80000.0,Equally Talent,designer,freelance,lead
job_43814,16/12/2023,,AllSTARSIT,product_manager,contract,lead
job_43815,11/10/2023,105000.0,AllSTARSIT,software_engineer,permanent,senior
job_43816,24/12/2023,,Grid Dynamics,product_manager,freelance,lead
job_43817,27/10/2023,135000.0,Mirantis,qa_engineer,temporary,junior
job_43818,05/11/2023,,Innovecs,designer,contract,mid
job_43819,27/10/2023,,Plan A Technologies,fullstack,contract,lead
job_43820,25/10/2023,40000.0,SPD-Ukraine,software_engineer,freelance,lead
job_43821,15/12/2023,135000.0,GlobalLogic,product_manager,permanent,lead
job_43822,17/12/2023,105000.0,Playtika,devops,contract,entry
job_43823,29/11/2023,80000.0,VistaCreate and Depositphotos,devops,temporary,principal
job_43824,26/11/2023,80000.0,ChromaWay,software_engineer,permanent,mid
job_43825,25/11/2023,,Israel IT,frontend,freelance,entry
job_43826,31/10/2023,80000.0,Customertimes Corp,software_engineer,temporary,lead
job_43827,26/11/2023,105000.0,MacPaw,backend,contract,senior
job_43828,23/11/2023,80000.0,Avenga Ukraine,backend,freelance,mid
job_43829,05/11/2023,135000.0,Macpaw,backend,permanent,junior
job_43830,17/12/2023,40000.0,FintechLab,designer,freelance,senior
job_43831,16/11/2023,60000.0,BeskydSoft,qa_engineer,contract,junior
job_43832,17/12/2023,105000.0,Ciklum,fullstack,permanent,mid
job_43833,15/11/2023,105000.0,СPrime Studios,qa_engineer,freelance,principal
job_43834,12/12/2023,135000.0,Don't Panic Recruiting Agency,fullstack,permanent,junior
job_43835,06/10/2023,60000.0,3commas.io,fullstack,freelance,principal
job_43836,30/10/2023,105000.0,NCube,designer,freelance,junior
job_43837,05/10/2023,105000.0,Autodoc,frontend,temporary,entry
job_43838,07/10/2023,,Form.com,frontend,freelance,lead
job_43839,27/10/2023,135000.0,PIN-UP Support,fullstack,contract,senior
job_43840,31/12/2023,135000.0,Together Networks,qa_engineer,contract,lead
job_43841,16/11/2023,105000.0,Dinarys,designer,permanent,lead
job_43842,28/12/2023,40000.0,Dinarys,backend,temporary,principal
job_43843,15/10/2023,105000.0,Develux,data_scientist,temporary,mid
job_43844,13/10/2023,105000.0,Trading Space,software_engineer,contract,entry
job_43845,28/11/2023,,Wht.agency,fullstack,freelance,entry
job_43846,15/12/2023,105000.0,JMIND,devops,contract,mid
job_43847,09/11/2023,135000.0,Pingle Game Studio,devops,temporary,senior
job_43848,25/10/2023,60000.0,PIN-UP.TECH,qa_engineer,temporary,principal
job_43849,01/11/2023,135000.0,Binary Studio,data_scientist,freelance,junior
job_43850,07/11/2023,,Brightgrove,software_engineer,contract,senior
job_43851,02/11/2023,135000.0,Altamira.ai,product_manager,freelance,lead
job_43852,14/12/2023,105000.0,United Tech,product_manager,contract,lead
job_43853,14/11/2023,105000.0,Pharmbills,software_engineer,contract,junior
job_43854,07/12/2023,80000.0,Civenty,data_scientist,freelance,mid
job_43855,21/10/2023,80000.0,Devart,frontend,contract,lead
job_43856,09/10/2023,80000.0,Faster Than Light,backend,freelance,entry
job_43857,08/11/2023,80000.0,Rubygarage,data_scientist,freelance,junior
job_43858,22/12/2023,60000.0,Covent IT,product_manager,freelance,entry
job_43859,31/10/2023,105000.0,DA-14 Web Applications Development,designer,freelance,mid
job_43860,09/12/2023,105000.0,Paymentop,data_scientist,temporary,entry
job_43861,14/10/2023,,ITalentify,ml_engineer,permanent,mid
job_43862,18/12/2023,60000.0,Wattum,devops,freelance,senior
job_43863,31/12/2023,135000.0,ILogos,devops,permanent,principal
job_43864,15/10/2023,,ZONE3000,data_scientist,permanent,senior
job_43865,25/10/2023,,FreySoft,software_engineer,permanent,principal
job_43866,01/11/2023,40000.0,StartupSoft,qa_engineer,freelance,mid
job_43867,20/12/2023,60000.0,Academy SMART,fullstack,permanent,lead
job_43868,25/12/2023,40000.0,GeeksForLess,software_engineer,temporary,lead
job_43869,13/11/2023,40000.0,Uproad,product_manager,contract,entry
job_43870,28/10/2023,,"Smart Tek Solutions and Services, LLC",data_scientist,temporary,senior
job_43871,05/11/2023,,Devart,qa_engineer,freelance,senior
job_43872,30/11/2023,60000.0,GeeksForLess,data_scientist,temporary,mid
job_43873,05/11/2023,60000.0,PDFfiller,devops,permanent,principal
job_43874,29/10/2023,105000.0,idalko.com,backend,temporary,entry
job_43875,15/12/2023,60000.0,MMD Smart,backend,permanent,mid
job_43876,16/10/2023,,djangostars.com,software_engineer,contract,entry
job_43877,03/11/2023,105000.0,Tacans,frontend,contract,mid
job_43878,24/11/2023,60000.0,RubyGarage,product_manager,contract,entry
job_43879,25/12/2023,40000.0,Innovecs,frontend,temporary,mid
job_43880,15/11/2023,60000.0,Rocket,qa_engineer,permanent,lead
job_43881,11/12/2023,60000.0,Recruiting Banda,devops,permanent,principal
job_43882,24/10/2023,,Sigma Software Group,designer,permanent,senior
job_43883,26/11/2023,135000.0,PaymentOp,fullstack,permanent,senior
job_43884,14/10/2023,40000.0,Wattum,data_scientist,permanent,entry
job_43885,11/10/2023,40000.0,Lagrace agency,product_manager,contract,principal
job_43886,09/12/2023,135000.0,NeoGames,software_engineer,contract,lead
job_43887,05/12/2023,60000.0,AllSTARSIT,software_engineer,permanent,senior
job_43888,17/10/2023,80000.0,Maxymizely,ml_engineer,permanent,junior
job_43889,25/11/2023,,UnderDefense,product_manager,freelance,entry
job_43890,19/11/2023,105000.0,Codemotion,devops,permanent,mid
job_43891,10/11/2023,,Form.com,fullstack,contract,junior
job_43892,25/11/2023,,ZONE3000,fullstack,freelance,lead
job_43893,24/12/2023,60000.0,Pharmbills,data_scientist,contract,lead
job_43894,05/10/2023,105000.0,MMD Smart,ml_engineer,permanent,mid
job_43895,05/11/2023,40000.0,GoMage,qa_engineer,temporary,senior
job_43896,20/10/2023,80000.0,Gotoinc,qa_engineer,permanent,junior
job_43897,28/12/2023,105000.0,Tacans,data_scientist,temporary,junior
job_43898,10/11/2023,60000.0,SD Solutions,qa_engineer,freelance,senior
job_43899,18/10/2023,135000.0,Valor Software,fullstack,freelance,senior
job_43900,25/12/2023,40000.0,StrongSD,ml_engineer,contract,senior
job_43901,07/11/2023,,Zone3000,software_engineer,contract,entry
job_43902,15/10/2023,135000.0,Autodoc,data_scientist,permanent,junior
job_43903,09/12/2023,135000.0,Autodoc,software_engineer,contract,senior
job_43904,17/11/2023,135000.0,Brightgrove,qa_engineer,contract,junior
job_43905,31/12/2023,,Centum-D,fullstack,freelance,senior
job_43906,27/12/2023,60000.0,TruePlay,fullstack,permanent,entry
job_43907,04/10/2023,40000.0,Cordial,fullstack,freelance,principal
job_43908,04/10/2023,60000.0,PIN-UP.TECH,qa_engineer,temporary,junior
job_43909,22/10/2023,40000.0,Gotoinc,data_scientist,permanent,senior
job_43910,05/12/2023,105000.0,Sigma Software,devops,contract,mid
job_43911,07/10/2023,135000.0,XLNT Spaces,fullstack,permanent,principal
job_43912,18/10/2023,80000.0,ThunderSoft,data_scientist,contract,senior
job_43913,13/11/2023,105000.0,CLARYFI,devops,temporary,entry
job_43914,02/12/2023,,MedeAnalytics,ml_engineer,temporary,mid
job_43915,15/10/2023,40000.0,Oxagile,devops,temporary,junior
job_43916,29/10/2023,80000.0,Ciklum,software_engineer,contract,mid
job_43917,29/11/2023,105000.0,PIN-UP.TECH,designer,permanent,lead
job_43918,05/10/2023,135000.0,Heartpace,product_manager,temporary,entry
job_43919,13/12/2023,80000.0,Welltech,qa_engineer,temporary,junior
job_43920,11/12/2023,105000.0,Game Boosting GmbH,designer,permanent,lead
job_43921,27/12/2023,105000.0,Asferro,backend,temporary,junior
job_43922,19/10/2023,135000.0,Prosperity,product_manager,contract,mid
job_43923,28/10/2023,80000.0,Quantic,devops,temporary,lead
job_43924,07/10/2023,60000.0,JL Unique Solutions,ml_engineer,temporary,entry
job_43925,24/12/2023,,FIVEWALLS,ml_engineer,temporary,entry
job_43926,09/11/2023,,Intellecteu,qa_engineer,freelance,mid
job_43927,18/12/2023,80000.0,Smart Group,software_engineer,permanent,junior
job_43928,10/10/2023,135000.0,DataOx,designer,freelance,lead
job_43929,03/12/2023,,Starkflow,designer,contract,junior
job_43930,09/12/2023,80000.0,Quickstarter,designer,freelance,senior
job_43931,23/11/2023,105000.0,Starkflow,designer,contract,principal
job_43932,14/11/2023,40000.0,Incode Group,ml_engineer,freelance,principal
job_43933,25/10/2023,105000.0,Apyswap Foundation,backend,temporary,principal
job_43934,25/10/2023,,webaxis.tech,fullstack,freelance,lead
job_43935,02/11/2023,60000.0,ART2HIRE,fullstack,contract,senior
job_43936,13/12/2023,,Oppizi,software_engineer,contract,entry
job_43937,27/10/2023,80000.0,PlayWorks,backend,contract,mid
job_43938,08/10/2023,105000.0,.doCode Studio,fullstack,freelance,entry
job_43939,22/11/2023,135000.0,Techstack,fullstack,freelance,entry
job_43940,26/11/2023,105000.0,O2IT,backend,contract,lead
job_43941,14/12/2023,105000.0,SECL,backend,permanent,entry
job_43942,09/11/2023,80000.0,Clearion,software_engineer,temporary,junior
job_43943,18/10/2023,40000.0,Metro Global Ukraine,designer,contract,lead
job_43944,26/12/2023,60000.0,Dataweb Global Group,backend,freelance,senior
job_43945,21/10/2023,,WeLoveNocode,qa_engineer,contract,entry
job_43946,30/10/2023,,UATech People,software_engineer,contract,entry
job_43947,31/12/2023,80000.0,Simporter,devops,permanent,entry
job_43948,06/10/2023,135000.0,Ad Management Services LLC,backend,permanent,senior
job_43949,01/12/2023,135000.0,Codify,software_engineer,permanent,mid
job_43950,12/11/2023,60000.0,Upland,data_scientist,temporary,senior
job_43951,08/12/2023,80000.0,Babko agency,devops,permanent,junior
job_43952,24/11/2023,135000.0,Lets Enhance,devops,temporary,lead
